Date,Equal_Weighted,Historical_Risk_Parity,Method_A_XGBoost,Method_B_XGBoost,Method_C_XGBoost,Method_A_ARMA
2020-02-19,1.437770396321126,1.3997432612413976,1.3907212866124015,1.3995733881952477,1.401031745521037,1.396123266289606
2020-02-20,1.4311356579981949,1.3955256903895903,1.3830467941517195,1.3925289142109487,1.3897962552954122,1.3911812189187758
2020-02-21,1.4202957773114249,1.3861577584258782,1.3755985549583738,1.3800520277834856,1.3753961876506704,1.3826115804794619
2020-02-24,1.375585401907649,1.3474375917231298,1.3360233810468871,1.334486934456838,1.3264454405047414,1.3432304963003967
2020-02-25,1.334078251662947,1.310780128353999,1.2962639800638642,1.2928402413804558,1.2849755925969366,1.3054893917871322
2020-02-26,1.3291670860621914,1.3052662788321288,1.2950966272944344,1.2868339379873166,1.2782664190265614,1.3001936829958443
2020-02-27,1.2743128482740063,1.2539215914955684,1.2417880015977814,1.2329273089425874,1.2222070154689895,1.249196309683185
2020-02-28,1.2576477379306188,1.2361053896245755,1.224918651936786,1.215752331794391,1.2088754684270262,1.2328540128216843
2020-03-02,1.3254839525529967,1.303783597974129,1.292854453718728,1.2799471812812764,1.2695599941757871,1.3003540842679242
2020-03-03,1.2840870423619535,1.2634779182870373,1.2537691370304382,1.2398543969102125,1.2271875968943777,1.2605389115813634
2020-03-04,1.3425905756496024,1.318754384583361,1.3107962161293283,1.2963305580851145,1.2842892869744296,1.318368417983816
2020-03-05,1.3064847976722782,1.2840928615531628,1.2789055608081925,1.258599830343356,1.2481629216279002,1.28638084039911
2020-03-06,1.2960921187493317,1.2725695216544968,1.269714377396786,1.2470865047065014,1.2334531390324965,1.2768243807415296
2020-03-09,1.211092199333386,1.190381706504632,1.1922718430420793,1.1585504030250122,1.1532626306803109,1.2009994364866539
2020-03-10,1.2581723937085685,1.235774738439621,1.236054250509231,1.2042530766176711,1.201963555250172,1.245627615520799
2020-03-11,1.1960379162847443,1.1783486732799133,1.1785264779802993,1.1413968269142116,1.1492049212955064,1.1901130066671965
2020-03-12,1.07800993450264,1.0688012123362773,1.0687182018736445,1.0237963702713957,1.036321908618145,1.0794702261254203
2020-03-13,1.1698681221717542,1.1548026811352186,1.1554481861175472,1.1158480675772862,1.1235528156347032,1.1682777088993122
2020-03-16,1.0166446360236647,1.0178185650290947,1.0253979651392413,0.9633105636164727,0.9739969249806073,1.0292466124852682
2020-03-17,1.0841217739734643,1.0897893345737024,1.1020994922292409,1.027999296735842,1.0391972101306364,1.100630109859414
2020-03-18,1.0153273030466479,1.034923724220008,1.0507676191362576,0.9576927867705467,0.9763466588030837,1.0414232427877386
2020-03-19,1.0144018259399152,1.0338178518232897,1.0445014120501737,0.953169884226752,0.9747956853285471,1.0401054465283133
2020-03-20,0.9919893671894982,1.0090876462928429,1.0181299407542488,0.930695041747591,0.9524855269777026,1.017435616351961
2020-03-23,0.9802091855831561,0.9885280150680306,1.0068320485239528,0.9288742712188589,0.941637855214344,0.9996000051492578
2020-03-24,1.0777033050770009,1.0703668154588737,1.0856783392295781,1.0246396191818075,1.0323796351954824,1.0860972594614575
2020-03-25,1.106933811798119,1.0829411863115501,1.0983526475791576,1.063745509592855,1.0603188869234699,1.103404090889136
2020-03-26,1.1858919366605531,1.1529288903567858,1.1670818330896797,1.1446469276632316,1.1359519466198789,1.1777686599201653
2020-03-27,1.1359354911228607,1.1154491376740434,1.124585959301585,1.093709614409765,1.0880992546498558,1.1338214529553896
2020-03-30,1.1754263290813238,1.161000965082051,1.1653893377387798,1.1286891487019892,1.1259270641371943,1.1776822325617762
2020-03-31,1.1547149478030014,1.1401270568988497,1.143880237247539,1.1093351918270637,1.1060878754615813,1.157637812887476
2020-04-01,1.1022777430821598,1.0979012291275962,1.0978639380087836,1.0550740999625003,1.0558588934299789,1.1122408839396831
2020-04-02,1.1363057310902125,1.1356212204237974,1.1283400229793024,1.0836322283352366,1.0886947347633433,1.1527477595135216
2020-04-03,1.1253515666449483,1.124647600201717,1.1195014561117296,1.0708151361693055,1.0793416205093285,1.142283479683133
2020-04-06,1.2123827389858208,1.1992754933820808,1.2015205528985153,1.155713660968573,1.160355620787343,1.223828396833415
2020-04-07,1.1968317354001614,1.1850148299049403,1.1867124344531614,1.141837096858645,1.1423798512282528,1.2094762585663261
2020-04-08,1.238342069129512,1.222193793797472,1.228407460778896,1.1838233373594256,1.175016472214037,1.2530741674893484
2020-04-09,1.24080493859945,1.2250489845687405,1.23060697548964,1.1865071635696276,1.1768052063093541,1.258856756477745
